"","x_bar","y_bar","gamma","true_n","n","error_AB","error_BC"
"1984",10,100,1,2,1.8,-0.0162233390393439,0.00175633995578173
"1985",100,100,1,2,1.8,-0.0676384413906942,0.00161014829838317
"1986",50,100,1,2,1.8,-0.0521137927050391,0.00184856846879441
"1987",10,100,10,2,1.8,-0.00256110779833906,0.000419695365693633
"1988",100,100,10,2,1.8,-0.026019880372506,0.000157406579041192
"1989",50,100,10,2,1.8,-0.0153443303177053,0.000348013784288911
"1990",10,50,0.1,2,1.8,-0.041528404526072,0.00559520737844735
"1991",100,50,0.1,2,1.8,-0.0920203104013519,0.00546703069044636
"1992",50,50,0.1,2,1.8,-0.0811912600478664,0.00546973464976614
"1993",10,50,1,2,1.8,-0.028682004167893,0.00339188381477467
"1994",100,50,1,2,1.8,-0.0829830546744245,0.00329566959414256
"1995",50,50,1,2,1.8,-0.0686507233538467,0.00335970512053476
"1996",10,50,10,2,1.8,-0.00625579766069008,0.000793621717094386
"1997",100,50,10,2,1.8,-0.0398123735139356,0.000781662183884397
"1998",50,50,10,2,1.8,-0.0260202580965043,0.000469829200047115
"1999",10,10,0.1,3,1.8,-0.46372486868071,0.226435757934137
"2000",100,10,0.1,3,1.8,-0.526935144480461,0.231195956482844
"2001",50,10,0.1,3,1.8,-0.519841735533928,0.231104623661923
"2002",10,10,1,3,1.8,-0.402693183669381,0.141898472063007
"2003",100,10,1,3,1.8,-0.503612359184721,0.14677053690509
"2004",50,10,1,3,1.8,-0.491489510626286,0.146926781575749
"2005",10,10,10,3,1.8,-0.190353038204683,0.0312716179039847
"2006",100,10,10,3,1.8,-0.435107521027944,0.0345860940663061
"2007",50,10,10,3,1.8,-0.382612309436413,0.0348243750977126
"2008",10,100,0.1,3,1.8,-0.198532420719185,0.0286912533651963
"2009",100,100,0.1,3,1.8,-0.437189236716229,0.0293700646779185
"2010",50,100,0.1,3,1.8,-0.385915203562531,0.0293430625782996
"2011",10,100,1,3,1.8,-0.132554678573181,0.0167574220761273
"2012",100,100,1,3,1.8,-0.393013559814566,0.017808296265036
"2013",50,100,1,3,1.8,-0.323046859878225,0.0176716945748177
"2014",10,100,10,3,1.8,-0.0297486414346053,0.00321568387300055
"2015",100,100,10,3,1.8,-0.196282140846316,0.00345161224098247
"2016",50,100,10,3,1.8,-0.121912012686799,0.00334048119498501
"2017",10,50,0.1,3,1.8,-0.285931457496507,0.0549445482451556
"2018",100,50,0.1,3,1.8,-0.472553701734768,0.0568788417092806
"2019",50,50,0.1,3,1.8,-0.440808979933389,0.0569988660009563
"2020",10,50,1,3,1.8,-0.209657144367213,0.0328137414032006
"2021",100,50,1,3,1.8,-0.44073909239645,0.0336153027413456
"2022",50,50,1,3,1.8,-0.393234878922358,0.0340493774985009
"2023",10,50,10,3,1.8,-0.0566784919485765,0.00631473107135316
"2024",100,50,10,3,1.8,-0.280777786083697,0.00735349922521682
"2025",50,50,10,3,1.8,-0.19548304080774,0.00688084108062557
"2026",10,10,0.1,4,1.8,-0.801495101990643,0.562809102697821
"2027",100,10,0.1,4,1.8,-0.863898859801877,0.576506466447991
"2028",50,10,0.1,4,1.8,-0.858313541402599,0.579426397665622
"2029",10,10,1,4,1.8,-0.707884851679138,0.369464938486613
"2030",100,10,1,4,1.8,-0.816561920581569,0.380915896795848
"2031",50,10,1,4,1.8,-0.804885027498369,0.382684828452354
"2032",10,10,10,4,1.8,-0.399407296676714,0.0891669397402086
"2033",100,10,10,4,1.8,-0.731051665690256,0.100277996421778
"2034",50,10,10,4,1.8,-0.669928074036614,0.0992578854648789
"2035",10,100,0.1,4,1.8,-0.398043833260123,0.0746965891103061
"2036",100,100,0.1,4,1.8,-0.707331840173321,0.0788551616538849
"2037",50,100,0.1,4,1.8,-0.651418319492452,0.0785973047438148
"2038",10,100,1,4,1.8,-0.281861049382966,0.0434945924477521
"2039",100,100,1,4,1.8,-0.655035885166693,0.0472526184512173
"2040",50,100,1,4,1.8,-0.571379702437198,0.0465809643608548
"2041",10,100,10,4,1.8,-0.0724375270436294,0.00822179086824878
"2042",100,100,10,4,1.8,-0.389294151305147,0.0095480075170949
"2043",50,100,10,4,1.8,-0.262696210730014,0.00897127432063101
"2044",10,50,0.1,4,1.8,-0.535081169633757,0.144203820312187
"2045",100,50,0.1,4,1.8,-0.753524537936139,0.152289838587036
"2046",50,50,0.1,4,1.8,-0.720717146793601,0.151709434410381
"2047",10,50,1,4,1.8,-0.415967764920486,0.0859582256799764
"2048",100,50,1,4,1.8,-0.712602701530007,0.0898106665712014
"2049",50,50,1,4,1.8,-0.661353535777475,0.0905708062072272
"2050",10,50,10,4,1.8,-0.132008769042788,0.0164714205563716
"2051",100,50,10,4,1.8,-0.518588891821186,0.0198591179499724
"2052",50,50,10,4,1.8,-0.392074350313621,0.0189728663274571
"2053",10,10,0.1,1,1.9,0.329310464233374,-0.0450798327259263
"2054",100,10,0.1,1,1.9,0.540030452934882,-0.0388507863266349
"2055",50,10,0.1,1,1.9,0.503479399021655,-0.0398311858755148
"2056",10,10,1,1,1.9,0.238980270784641,-0.0285493411148694
"2057",100,10,1,1,1.9,0.508603339115036,-0.0239607948289754
"2058",50,10,1,1,1.9,0.452488540474718,-0.024768130443828
"2059",10,10,10,1,1.9,0.0663775556541902,-0.00655360975139759
"2060",100,10,10,1,1.9,0.324163757902176,-0.00562249045171627
"2061",50,10,10,1,1.9,0.225820843904558,-0.0058962093126595
"2062",10,100,0.1,1,1.9,0.0715543027602339,-0.00676477452467769
"2063",100,100,0.1,1,1.9,0.35103887729609,-0.0052303027569975
"2064",50,100,0.1,1,1.9,0.244130370001998,-0.00568686541169086
"2065",10,100,1,1,1.9,0.0419275515538507,-0.00383925594733233
"2066",100,100,1,1,1.9,0.260616162133646,-0.00322196944547213
"2067",50,100,1,1,1.9,0.162521340333815,-0.00358707274284811
"2068",10,100,10,1,1.9,0.00835659299737923,-0.000675050342215471
"2069",100,100,10,1,1.9,0.0728436937673886,-0.00089288175829233
"2070",50,100,10,1,1.9,0.0369788111305471,-0.000826942295473478
"2071",10,50,0.1,1,1.9,0.128296418047781,-0.012620390758815
"2072",100,50,0.1,1,1.9,0.443480192085395,-0.00930869417217091
"2073",50,50,0.1,1,1.9,0.347593800860124,-0.0102793254786266
"2074",10,50,1,1,1.9,0.0770779680341485,-0.00736528028471387
"2075",100,50,1,1,1.9,0.360369446708547,-0.00583877797164309
"2076",50,50,1,1,1.9,0.256082966720621,-0.00629601591569978
"2077",10,50,10,1,1.9,0.0155879709525158,-0.00128954797585951
"2078",100,50,10,1,1.9,0.129503663318725,-0.00126810049120376
"2079",50,50,10,1,1.9,0.0714228734119532,-0.00159282930937384
"2080",10,10,0.1,2,1.9,-0.0385822810544937,0.0113953059285464
"2081",100,10,0.1,2,1.9,-0.049897557668404,0.0113904674962537
"2082",50,10,0.1,2,1.9,-0.0489076464940958,0.0115062504552684
"2083",10,10,1,2,1.9,-0.0368415886689362,0.00770588423400591
"2084",100,10,1,2,1.9,-0.0497250565618263,0.00722608722622666
"2085",50,10,1,2,1.9,-0.0487240551392271,0.00738645522581233
"2086",10,10,10,2,1.9,-0.0138063623953579,0.00173417784348652
"2087",100,10,10,2,1.9,-0.0411412863085362,0.00159988333687082
"2088",50,10,10,2,1.9,-0.0348180830898359,0.00179387288679894
"2089",10,100,0.1,2,1.9,-0.0134221271042551,0.001552578575567
"2090",100,100,0.1,2,1.9,-0.0398886712415625,0.00139284778945426
"2091",50,100,0.1,2,1.9,-0.0326003180535659,0.00137619587452525
"2092",10,100,1,2,1.9,-0.00785758796163294,0.000864228028974491
"2093",100,100,1,2,1.9,-0.0326811036895801,0.000755078380234988
"2094",50,100,1,2,1.9,-0.0262498839390298,0.000963346994517801
"2095",10,100,10,2,1.9,-0.000820054655264393,0.000249046501073297
"2096",100,100,10,2,1.9,-0.0125482577449342,-2.2110371401951e-05
"2097",50,100,10,2,1.9,-0.00765291515873102,0.000172743730595626
"2098",10,50,0.1,2,1.9,-0.0199992084488545,0.00271610827605314
"2099",100,50,0.1,2,1.9,-0.045146183514528,0.00271610838845978
"2100",50,50,0.1,2,1.9,-0.0397634428576255,0.0027016580290513
"2101",10,50,1,2,1.9,-0.0143136407282501,0.00168103428337639
"2102",100,50,1,2,1.9,-0.0408685514475699,0.00165419673712696
"2103",50,50,1,2,1.9,-0.0338917875727151,0.00168328238822818
"2104",10,50,10,2,1.9,-0.00292691182020824,0.000456024143430167
"2105",100,50,10,2,1.9,-0.0184242391768145,0.000425773326276207
"2106",50,50,10,2,1.9,-0.0126676627499952,0.000119251821161544
"2107",10,10,0.1,3,1.9,-0.418746397210643,0.206336735413061
"2108",100,10,0.1,3,1.9,-0.474480051625919,0.210480708796556
"2109",50,10,0.1,3,1.9,-0.468308923732426,0.210431215539371
"2110",10,10,1,3,1.9,-0.364461431577906,0.129283754096527
"2111",100,10,1,3,1.9,-0.453464633956659,0.133451163423861
"2112",50,10,1,3,1.9,-0.443029425224263,0.133678295553587
"2113",10,10,10,3,1.9,-0.173441982246043,0.0285526580651001
"2114",100,10,10,3,1.9,-0.392586317707398,0.0314324828701349
"2115",50,10,10,3,1.9,-0.34609712178086,0.0316864991941501
"2116",10,100,0.1,3,1.9,-0.180513587480892,0.0261501069881106
"2117",100,100,0.1,3,1.9,-0.393764795149572,0.0266982945398006
"2118",50,100,0.1,3,1.9,-0.348334639278086,0.0266898562338369
"2119",10,100,1,3,1.9,-0.120884622728497,0.0152965689851776
"2120",100,100,1,3,1.9,-0.354555912200194,0.0161870229381026
"2121",50,100,1,3,1.9,-0.292323132930858,0.0160843933122731
"2122",10,100,10,3,1.9,-0.0271707745200318,0.00294960466577532
"2123",100,100,10,3,1.9,-0.17841318722396,0.00313579855184605
"2124",50,100,10,3,1.9,-0.111134552177549,0.00304572446938673
"2125",10,50,0.1,3,1.9,-0.25910938751664,0.0500234120213532
"2126",100,50,0.1,3,1.9,-0.425225437974137,0.0517009923090738
"2127",50,50,0.1,3,1.9,-0.397171472332592,0.0518289043006314
"2128",10,50,1,3,1.9,-0.190642602029107,0.0299177477898781
"2129",100,50,1,3,1.9,-0.396855492799058,0.0305261207207371
"2130",50,50,1,3,1.9,-0.354836661930315,0.0309468655695443
"2131",10,50,10,3,1.9,-0.0518078887989526,0.0057798378345018
"2132",100,50,10,3,1.9,-0.254333577997035,0.00669801038599482
"2133",50,50,10,3,1.9,-0.177710784842571,0.00626025712439306
"2134",10,10,0.1,4,1.9,-0.757279521504974,0.536429676277823
"2135",100,10,0.1,4,1.9,-0.814973106715709,0.549242269689319
"2136",50,10,0.1,4,1.9,-0.80990827953504,0.552181985154595
"2137",10,10,1,4,1.9,-0.668779226872491,0.351483214035656
"2138",100,10,1,4,1.9,-0.769373530115859,0.362002962471665
"2139",50,10,1,4,1.9,-0.75879194719053,0.36381978528406
"2140",10,10,10,4,1.9,-0.379109988220595,0.0848505016404928
"2141",100,10,10,4,1.9,-0.689087959078706,0.0951242614108984
"2142",50,10,10,4,1.9,-0.632328585072575,0.0942166416212672
"2143",10,100,0.1,4,1.9,-0.376846830276018,0.070939648956606
"2144",100,100,0.1,4,1.9,-0.665226018423953,0.0747240534966332
"2145",50,100,0.1,4,1.9,-0.613401335315498,0.0745054916133411
"2146",10,100,1,4,1.9,-0.267511065152793,0.0413482774566983
"2147",100,100,1,4,1.9,-0.616484312857891,0.0447527640101568
"2148",50,100,1,4,1.9,-0.538764757153074,0.0441456367641128
"2149",10,100,10,4,1.9,-0.0690516203663342,0.00784904310504202
"2150",100,100,10,4,1.9,-0.368374414514198,0.00905284768616579
"2151",50,100,10,4,1.9,-0.249350002365166,0.00852259292124248
"2152",10,50,0.1,4,1.9,-0.505508151649221,0.136910319423189
"2153",100,50,0.1,4,1.9,-0.708661590145446,0.144404650039999
"2154",50,50,0.1,4,1.9,-0.678291374111402,0.143888959574777
"2155",10,50,1,4,1.9,-0.393796774906102,0.0816257983634357
"2156",100,50,1,4,1.9,-0.670135303333417,0.0850639232711361
"2157",50,50,1,4,1.9,-0.622720950623516,0.0858199338006162
"2158",10,50,10,4,1.9,-0.125701546245431,0.0156951651714564
"2159",100,50,10,4,1.9,-0.489539210851258,0.0188167549093959
"2160",50,50,10,4,1.9,-0.371199689739179,0.0179993285830716
"2161",10,10,0.1,1,2,0.35800089329503,-0.0496061312739609
"2162",100,10,0.1,1,2,0.580993321667156,-0.0428802684905151
"2163",50,10,0.1,1,2,0.542699164146037,-0.0439335873219908
"2164",10,10,1,1,2,0.261344585022654,-0.0314138350294373
"2165",100,10,1,1,2,0.548125256808989,-0.02639617751291
"2166",50,10,1,1,2,0.489071092559514,-0.027261045401759
"2167",10,10,10,1,2,0.0731553845810277,-0.00722972731617982
"2168",100,10,10,1,2,0.353022173804844,-0.00617716718197239
"2169",50,10,10,1,2,0.247136759860696,-0.00649536579333835
"2170",10,100,0.1,1,2,0.0791555273357228,-0.00749902388187484
"2171",100,100,0.1,1,2,0.38239630088429,-0.00577607835987122
"2172",50,100,0.1,1,2,0.267510975521302,-0.00627797859509467
"2173",10,100,1,1,2,0.0464139531614037,-0.00427486475121988
"2174",100,100,1,1,2,0.285210548447267,-0.00355714834194476
"2175",50,100,1,1,2,0.179010087583738,-0.00396693912484012
"2176",10,100,10,1,2,0.00923567899445177,-0.000758718034899569
"2177",100,100,10,1,2,0.0804374780653204,-0.000978190630795155
"2178",50,100,10,1,2,0.0410758113719776,-0.000907280238216942
"2179",10,50,0.1,1,2,0.141279758042069,-0.013940925165449
"2180",100,50,0.1,1,2,0.480569587712738,-0.010291261247905
"2181",50,50,0.1,1,2,0.378622375241884,-0.0113474139922013
"2182",10,50,1,1,2,0.0852215526183995,-0.00817145160509427
"2183",100,50,1,1,2,0.392317593200438,-0.006443068370205
"2184",50,50,1,1,2,0.280367548658494,-0.00695179182733562
"2185",10,50,10,1,2,0.0172904566803718,-0.00145110699092634
"2186",100,50,10,1,2,0.142566739749913,-0.00141721856844045
"2187",50,50,10,1,2,0.078913348794463,-0.00175356045362747
"2188",10,10,0.1,2,2,0.000704331978884854,2.69615792028736e-05
"2189",100,10,0.1,2,2,-0.000523961974949071,4.99092530542493e-05
"2190",50,10,0.1,2,2,-0.000833010993302658,9.07965234788574e-05
"2191",10,10,1,2,2,-0.00454025031989695,0.000712146979742696
"2192",100,10,1,2,2,-0.00239757472287216,0.000199135296309841
"2193",50,10,1,2,2,-0.00370447065890104,0.000349791950587323
"2194",10,10,10,2,2,-0.00158014563449431,0.000222870591429594
"2195",100,10,10,2,2,-0.00322686273874759,2.70347304463156e-05
"2196",50,10,10,2,2,-0.00406482016140061,0.000226821171044183
"2197",10,100,0.1,2,2,-4.00765513867743e-05,2.81000063580448e-05
"2198",100,100,0.1,2,2,2.58679086699092e-05,-1.31006137837764e-05
"2199",50,100,0.1,2,2,3.27614849117172e-05,-4.00044142147084e-05
"2200",10,100,1,2,2,0.000436294498664678,-2.15294048289552e-05
"2201",100,100,1,2,2,0.00110351568134726,-8.5040965573321e-05
"2202",50,100,1,2,2,-0.00103694090550591,9.15398287323364e-05
"2203",10,100,10,2,2,0.000917210640771044,7.87692335404788e-05
"2204",100,100,10,2,2,0.000739100268598732,-0.000199741144290371
"2205",50,100,10,2,2,-2.39004198797869e-05,-1.31777928773611e-06
"2206",10,50,0.1,2,2,0.00107729226092598,-0.00012529241383486
"2207",100,50,0.1,2,2,-0.000332873368560253,1.46104032281062e-05
"2208",50,50,0.1,2,2,4.07527590031384e-05,-1.8424337493857e-05
"2209",10,50,1,2,2,-0.000155690406678049,-1.11346231054034e-05
"2210",100,50,1,2,2,-0.000449706110348153,4.48020594959622e-05
"2211",50,50,1,2,2,-0.000302331349138503,3.68634847229364e-05
"2212",10,50,10,2,2,0.00038809752254025,0.000119727105057319
"2213",100,50,10,2,2,0.00250180973708841,7.53443705490046e-05
"2214",50,50,10,2,2,0.000498028617642847,-0.000227454754439542
"2215",10,10,0.1,3,2,-0.375109160614689,0.186483771862498
"2216",100,10,0.1,3,2,-0.423861109820168,0.190049476359541
"2217",50,10,0.1,3,2,-0.418547154507934,0.190038034145897
"2218",10,10,1,3,2,-0.327323831660708,0.116861826676085
"2219",100,10,1,3,2,-0.405147140595473,0.120370110916786
"2220",50,10,1,3,2,-0.39628333857505,0.120661117280685
"2221",10,10,10,3,2,-0.156774162675699,0.0258636642337859
"2222",100,10,10,3,2,-0.351487695903127,0.0283446923206067
"2223",50,10,10,3,2,-0.310647188177293,0.0286076275896341
"2224",10,100,0.1,3,2,-0.162773847001257,0.023636486487665
"2225",100,100,0.1,3,2,-0.351828300317392,0.0240749093095851
"2226",50,100,0.1,3,2,-0.311891802746024,0.024081289209482
"2227",10,100,1,3,2,-0.109337852201799,0.0138481733533273
"2228",100,100,1,3,2,-0.317301255424715,0.0145963683416231
"2229",50,100,1,3,2,-0.262391174499589,0.014523484101733
"2230",10,100,10,3,2,-0.0245992275030132,0.00268415944532547
"2231",100,100,10,3,2,-0.160832176242569,0.00282408051362093
"2232",50,100,10,3,2,-0.10046581750462,0.00275350561043669
"2233",10,50,0.1,3,2,-0.232870653975872,0.0451677389546778
"2234",100,50,0.1,3,2,-0.37960776043145,0.0466166907748792
"2235",50,50,0.1,3,2,-0.355002424041253,0.046748365751368
"2236",10,50,1,3,2,-0.171940696933694,0.0270561887339539
"2237",100,50,1,3,2,-0.354499002576599,0.0274978735964714
"2238",50,50,1,3,2,-0.317628761147075,0.0279010670610031
"2239",10,50,10,3,2,-0.0469597327228949,0.00524718636435373
"2240",100,50,10,3,2,-0.228492778739618,0.00605349894039328
"2241",50,50,10,3,2,-0.160222642326822,0.00564765489168616
"2242",10,10,0.1,4,2,-0.713932846691687,0.510060011861345
"2243",100,10,0.1,4,2,-0.76714341704218,0.522004226122988
"2244",50,10,0.1,4,2,-0.762569840720925,0.524952250257539
"2245",10,10,1,4,2,-0.630518067802166,0.333635075870674
"2246",100,10,1,4,2,-0.723413802466174,0.343256997639101
"2247",50,10,1,4,2,-0.713868478076209,0.345113062775719
"2248",10,10,10,4,2,-0.359062914653186,0.0805681386087045
"2249",100,10,10,4,2,-0.648216730514772,0.0900483887959579
"2250",50,10,10,4,2,-0.595610130737187,0.089245147199112
"2251",10,100,0.1,4,2,-0.355987208973705,0.0672228905871919
"2252",100,100,0.1,4,2,-0.624343184411555,0.0706598250644805
"2253",50,100,0.1,4,2,-0.576397874705222,0.0704764107159476
"2254",10,100,1,4,2,-0.253326834603983,0.0392214501308854
"2255",100,100,1,4,2,-0.579000656387861,0.042296431537133
"2256",50,100,1,4,2,-0.506936574744805,0.0417491410469852
"2257",10,100,10,4,2,-0.0656748426613659,0.00747727441634799
"2258",100,100,10,4,2,-0.347806986719202,0.00856447530887905
"2259",50,100,10,4,2,-0.236153538609827,0.00807826891400781
"2260",10,50,0.1,4,2,-0.476528261877646,0.129699130180494
"2261",100,50,0.1,4,2,-0.665101562366478,0.136633677627195
"2262",50,50,0.1,4,2,-0.637040163064572,0.136178002865383
"2263",10,50,1,4,2,-0.371989313959867,0.0773420795562434
"2264",100,50,1,4,2,-0.62890888876183,0.0803977914062851
"2265",50,50,1,4,2,-0.585126990143207,0.0811457098524494
"2266",10,50,10,4,2,-0.119424842898755,0.0149222654567969
"2267",100,50,10,4,2,-0.46112167653438,0.0177911702940078
"2268",50,50,10,4,2,-0.350664846374877,0.0170384360079271
"2269",10,10,0.1,1,2.1,0.385532012313381,-0.0540544922273479
"2270",100,10,0.1,1,2.1,0.619456890008231,-0.0468598151877891
"2271",50,10,0.1,1,2.1,0.579661373890587,-0.04798122888974
"2272",10,10,1,1,2.1,0.28299837694678,-0.0342275144755575
"2273",100,10,1,1,2.1,0.585349421163008,-0.0287954684306954
"2274",50,10,1,1,2.1,0.523723792067773,-0.0297145814715609
"2275",10,10,10,1,2.1,0.0798387772872434,-0.00789736007711658
"2276",100,10,10,1,2.1,0.380718429907478,-0.00672163534978165
"2277",50,10,10,1,2.1,0.267807525779213,-0.00708352018207579
"2278",10,100,0.1,1,2.1,0.0866895157677727,-0.00822805254682112
"2279",100,100,0.1,1,2.1,0.412555148160747,-0.00631672649778749
"2280",50,100,0.1,1,2.1,0.290253772678266,-0.00686279166382184
"2281",10,100,1,1,2.1,0.0508755386241179,-0.00470836889405491
"2282",100,100,1,1,2.1,0.30909669357002,-0.00388853710939705
"2283",50,100,1,1,2.1,0.195190657335756,-0.00434271988008108
"2284",10,100,10,1,2.1,0.0101132146510189,-0.000842238579050173
"2285",100,100,10,1,2.1,0.0879644227620485,-0.00106291873664875
"2286",50,100,10,1,2.1,0.0451513979128502,-0.000987240218626434
"2287",10,50,0.1,1,2.1,0.154060241309959,-0.0152476907574113
"2288",100,50,0.1,1,2.1,0.515866462544385,-0.0112658238511723
"2289",50,50,0.1,1,2.1,0.408453901536261,-0.0124041856805147
"2290",10,50,1,1,2.1,0.0932818067576546,-0.00897104515416554
"2291",100,50,1,1,2.1,0.422987392822265,-0.007040206753529
"2292",50,50,1,1,2.1,0.303941083459301,-0.00759946614631178
"2293",10,50,10,1,2.1,0.0189869375425914,-0.00161211123777258
"2294",100,50,10,1,2.1,0.155425132455288,-0.0015647169682819
"2295",50,50,10,1,2.1,0.0863318713478547,-0.00191307785647535
"2296",10,10,0.1,2,2.1,0.0385096500565549,-0.0111326699352091
"2297",100,10,0.1,2,2.1,0.0465181108064442,-0.0110657763004681
"2298",50,10,0.1,2,2.1,0.045035063738384,-0.0111002875711313
"2299",10,10,1,2,2.1,0.0266999481658594,-0.0061502809099393
"2300",100,10,1,2,2.1,0.0427164469345613,-0.0066751991084273
"2301",50,10,1,2,2.1,0.0393066382522039,-0.00653637267349247
"2302",10,10,10,2,2.1,0.0104649922047052,-0.00127016278956948
"2303",100,10,10,2,2.1,0.0332080622484329,-0.00151037388134558
"2304",50,10,10,2,2.1,0.0256925178961411,-0.00130789423098002
"2305",10,100,0.1,2,2.1,0.0131641906741648,-0.00148188750726511
"2306",100,100,0.1,2,2.1,0.0384060367658938,-0.00139615602091658
"2307",50,100,0.1,2,2.1,0.0316303218177287,-0.00143495903821224
"2308",10,100,1,2,2.1,0.00865924205638525,-0.000901059521146452
